time 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994
0.0890411 11.7 11.1 18.9 8.9 11.7 4.4 8.3 10 12.8 5 10.6 6.7 2.8 9.4 7.2 7.2 4.4 8.3 8.9 0.6 13.3 8.3 6.1 10.6 10 4.4 10.6 7.8 1.1 -7.8 8.9 14.4 13.9 13.9 7.8
0.09178082 11.1 10.6 15.6 14.4 13.3 6.1 8.9 11.1 11.7 8.3 8.9 5.6 3.3 5.6 8.9 8.9 10 10 12.8 1.7 11.7 8.9 8.3 8.9 8.3 2.8 12.8 12.8 5.6 -6.7 9.4 12.8 16.1 10.6 6.1
0.09452055 12.8 13.3 11.7 17.8 10.6 11.1 11.7 10 9.4 5 8.3 5 2.8 5.6 8.9 3.9 5.6 13.3 10.6 7.2 11.1 9.4 2.2 7.8 8.9 0.6 10 13.3 4.4 0 6.1 14.4 14.4 16.1 6.7
0.09726027 12.8 16.1 11.1 16.7 10.6 7.2 11.7 10 8.3 3.9 7.8 5 4.4 7.8 7.8 7.2 6.7 12.8 15.6 8.3 11.7 7.2 6.7 8.9 11.7 3.9 8.9 16.7 7.2 1.7 6.1 11.1 9.4 14.4 7.2
0.1 12.8 14.4 12.2 16.7 8.3 6.7 12.2 10 9.4 5.6 11.7 4.4 8.9 7.8 6.1 5 7.8 12.2 14.4 7.2 9.4 6.7 6.7 9.4 10.6 5.6 8.3 17.2 8.3 3.3 3.9 10 9.4 16.1 2.2
0.1027397 12.2 10.6 14.4 17.8 3.9 7.8 6.7 8.9 10 6.7 14.4 6.1 10 10.6 7.2 3.3 10 15 12.8 8.3 9.4 7.2 8.9 8.3 13.3 6.1 10 12.2 9.4 5 4.4 13.3 8.9 15 3.3
0.1054795 12.8 11.1 13.3 21.1 6.1 8.3 8.9 9.4 10.6 8.3 15 10 8.3 6.1 8.3 3.3 7.8 12.8 13.3 10 6.7 7.2 5.6 6.7 13.9 4.4 7.8 12.2 9.4 5.6 5 11.1 8.9 18.3 3.9
0.1082192 12.2 13.9 12.2 13.9 10 5.6 8.9 8.9 11.7 7.8 11.1 9.4 7.2 7.2 7.2 8.3 7.2 12.8 11.1 9.4 8.9 6.1 5 8.9 11.1 3.9 6.1 13.3 8.3 6.7 8.3 7.8 11.1 14.4 7.8
0.1109589 8.9 10.6 11.7 16.1 8.9 7.2 7.2 10 11.7 10 14.4 11.7 10 7.2 5.6 5.6 7.2 14.4 7.2 6.7 4.4 3.9 5.6 10.6 7.8 7.2 8.3 16.1 10.6 7.8 10.6 10.6 12.2 13.9 8.3
0.1136986 8.9 13.3 13.3 16.7 8.9 5.6 7.8 8.9 10.6 12.2 11.7 10.6 8.3 6.1 6.1 6.7 7.8 12.2 10 8.9 5 2.2 6.7 16.1 9.4 10 7.8 12.8 12.8 7.8 10.6 14.4 13.9 11.7 6.7
0.1164384 11.7 8.3 15 16.7 6.1 8.3 8.9 7.2 14.4 8.3 11.1 10 10.6 10 10.6 11.7 8.3 14.4 10.6 12.2 3.9 11.1 10 11.1 11.7 8.9 8.3 16.1 11.7 2.8 3.3 10.6 13.3 8.9 9.4
0.1191781 9.4 8.9 12.8 13.9 7.2 7.2 5.6 8.3 12.2 6.7 8.9 12.2 6.7 12.8 8.3 10.6 11.1 12.8 9.4 8.9 9.4 13.9 11.7 10 10 7.2 7.8 13.9 8.9 2.8 0.6 11.1 13.3 8.9 6.7
0.1219178 10.6 9.4 10 11.1 7.2 7.2 7.8 5.6 10.6 10 12.8 14.4 6.7 11.7 8.9 6.7 9.4 13.9 12.2 5.6 6.1 12.8 12.8 10 9.4 12.8 5.6 10.6 6.7 4.4 -0.6 15 16.1 8.3 9.4
0.1246575 7.2 12.8 10.6 11.7 6.1 7.2 7.8 6.7 9.4 14.4 11.7 11.1 10.6 11.1 12.8 3.9 8.3 13.9 8.3 8.3 1.7 10.6 13.3 13.3 10.6 9.4 10 11.1 7.8 7.2 1.7 11.1 10 6.7 9.4
0.1273973 NA 7.8 11.7 12.2 7.8 10.6 5.6 7.2 8.9 11.7 11.7 10.6 7.8 12.8 11.1 5.6 9.4 11.7 10 7.8 8.3 14.4 12.2 11.1 9.4 8.3 3.9 8.9 8.9 3.9 0 8.9 10 3.9 12.8
0.130137 NA 8.3 12.8 10 7.8 12.8 7.8 8.9 10.6 10.6 8.9 8.9 6.7 11.1 9.4 7.2 8.3 10 10 8.9 10.6 10.6 11.7 14.4 10 10 3.3 8.3 9.4 6.1 -0.6 9.4 8.9 4.4 10
0.1328767 NA 6.7 11.1 11.1 10.6 15.6 12.8 8.3 12.8 10 8.9 7.2 15.6 10 7.8 8.9 7.2 14.4 10 9.4 12.8 12.2 10 8.9 12.2 10.6 0.6 7.2 8.9 8.3 2.8 10.6 7.8 5.6 7.2
0.1356164 NA 8.3 10 13.3 11.1 11.1 10.6 10 13.3 8.3 11.7 7.2 15.6 8.9 8.9 7.8 6.7 15.6 13.9 8.9 13.9 15 13.9 11.7 13.3 6.1 -0.6 8.3 9.4 5 7.2 10.6 9.4 5 8.9
0.1383562 NA 12.2 8.9 14.4 10 8.3 13.9 8.3 14.4 9.4 12.2 10 12.8 10 10.6 5.6 8.3 13.9 10.6 8.3 7.2 9.4 14.4 11.1 14.4 7.2 5.6 10 10.6 8.9 6.7 10.6 6.1 6.1 8.9
0.1410959 NA 11.7 8.3 12.8 10 4.4 17.8 11.1 10.6 8.3 15.6 9.4 13.3 12.8 8.9 6.7 8.9 12.2 12.2 8.3 9.4 12.2 7.8 13.3 7.2 7.8 5.6 10 9.4 9.4 8.9 11.1 14.4 4.4 8.3
0.1438356 NA 10.6 8.9 10.6 12.2 7.8 19.4 10 13.3 6.1 14.4 11.1 9.4 16.1 7.2 13.3 13.9 8.9 13.9 7.2 10.6 11.7 6.1 17.2 6.1 11.7 10 8.9 11.1 11.7 10.6 9.4 11.7 6.7 6.7
0.1465753 NA 9.4 8.3 6.1 9.4 6.7 14.4 11.7 15 6.1 14.4 8.9 10.6 14.4 6.1 12.2 11.1 10 11.1 6.1 15.6 13.9 5.6 16.1 8.3 10 13.9 12.8 11.7 11.7 9.4 8.9 10 5.6 7.2
0.1493151 7.8 10 3.9 9.4 11.7 8.9 15.6 13.3 14.4 11.7 12.8 8.3 8.3 12.8 7.2 9.4 8.3 9.4 8.3 8.9 16.7 8.3 7.2 9.4 11.1 9.4 15.6 10.6 15 9.4 10 9.4 12.8 5 5.6
0.1520548 7.2 7.2 3.9 12.8 10 12.8 12.2 10 14.4 6.7 14.4 7.2 8.9 12.8 11.1 10 8.3 5.6 7.8 12.8 17.2 8.9 10 12.2 7.2 10.6 15 11.1 11.1 7.8 8.3 12.8 15 6.1 9.4
0.1547945 4.4 6.7 3.3 12.2 8.9 10 10 11.1 13.3 10.6 11.7 3.3 8.3 11.1 7.2 11.1 7.8 8.3 8.3 10.6 16.1 10 7.8 9.4 7.8 9.4 14.4 10 12.2 8.3 11.1 14.4 17.8 8.3 10
0.1575342 5 8.9 2.8 10.6 11.1 7.2 6.7 13.9 18.3 13.9 12.8 3.3 15 12.2 8.3 12.2 7.8 12.8 8.9 9.4 16.7 13.9 8.3 8.9 12.8 12.8 21.7 7.8 11.1 4.4 14.4 13.9 17.8 10 11.1
0.160274 5.6 8.9 2.8 10 10 8.9 5.6 8.3 15.6 11.7 11.1 3.9 12.8 10.6 10 11.7 8.3 11.7 7.2 9.4 13.3 14.4 13.9 7.2 10 7.2 15 5.6 14.4 3.9 15 13.3 17.8 12.2 14.4
0.1630137 6.1 8.9 2.8 8.3 8.9 10 6.1 9.4 13.9 11.1 8.9 5.6 8.3 8.9 7.2 13.3 6.1 8.9 10 8.3 12.8 11.7 12.2 11.7 12.2 9.4 15.6 9.4 10.6 -3.3 12.8 3.3 12.8 11.1 16.1
0.1657534 3.3 6.7 4.4 8.9 8.9 12.8 6.1 9.4 11.1 14.4 8.3 5.6 8.3 11.1 7.2 13.3 2.8 6.7 11.1 11.7 13.9 13.3 10 11.7 11.1 8.9 14.4 13.3 10.6 1.7 13.9 8.9 16.1 13.3 15.6
0.1684932 3.3 6.1 4.4 10.6 7.2 15 7.2 8.3 15 9.4 8.9 5.6 6.7 10 5.6 10.6 2.2 10 10 8.9 11.7 8.9 11.7 8.3 9.4 8.3 12.2 16.1 11.1 3.3 13.3 10.6 9.4 13.9 13.9
0.1712329 4.4 7.8 7.8 8.9 10 15.6 7.2 8.9 12.8 7.2 8.9 6.1 7.8 12.2 7.2 8.9 4.4 9.4 10 14.4 8.9 11.1 10 10.6 13.3 8.9 10.6 18.9 10 5.6 14.4 6.1 13.9 12.8 12.2
0.1739726 8.9 6.1 12.2 10 11.1 14.4 11.7 11.1 13.3 11.1 12.2 6.1 11.7 11.1 7.2 9.4 7.8 12.8 12.2 14.4 10 10 11.1 11.1 12.8 9.4 11.1 15.6 9.4 11.1 12.2 6.1 13.9 14.4 10.6
0.1767123 11.7 7.8 11.1 10 7.2 13.9 7.8 10 11.7 8.9 13.9 9.4 7.2 12.2 3.9 11.1 8.3 10 13.3 18.3 11.1 14.4 10 14.4 15 11.7 15.6 12.8 8.3 9.4 10.6 7.2 14.4 16.7 8.3
0.1794521 10.6 11.1 11.1 13.3 7.8 13.9 9.4 8.3 10 10 11.7 6.1 7.8 14.4 3.9 14.4 8.9 11.1 14.4 12.2 9.4 11.7 10 12.2 15 10 16.1 13.3 9.4 11.1 9.4 7.2 11.7 13.3 10.6
0.1821918 10 12.2 10 13.3 7.2 12.8 11.1 7.2 10 10.6 11.1 7.8 8.9 12.8 4.4 12.2 10 8.9 15 10 11.7 14.4 13.9 15.6 16.7 10.6 13.9 12.8 10 12.8 7.2 8.3 13.9 11.7 13.3
0.1849315 8.3 12.2 10.6 12.2 7.2 14.4 8.9 6.1 11.7 10 13.3 6.7 13.9 10 11.1 10 8.3 7.2 13.3 13.3 8.3 18.3 10.6 15 17.2 10.6 13.3 14.4 10 14.4 7.8 7.8 15 11.7 12.8
0.1876712 8.3 11.1 8.9 10.6 7.8 16.7 11.1 8.3 12.2 11.7 15.6 10 14.4 8.9 12.8 8.3 8.3 10 11.1 19.4 8.9 16.1 11.1 13.9 12.8 8.9 15.6 13.9 10 14.4 7.8 5 15 14.4 10
0.190411 8.9 8.9 7.8 10 9.4 21.1 13.3 7.2 11.1 12.2 10 9.4 14.4 10.6 14.4 11.1 10.6 13.3 7.2 10.6 7.2 14.4 8.3 14.4 11.7 10.6 14.4 13.9 11.1 10.6 8.3 5.6 15.6 14.4 12.8
0.1931507 10 10 10 11.7 6.7 17.8 16.1 8.3 12.8 10 12.2 11.1 14.4 8.9 12.2 9.4 8.3 8.3 8.9 11.7 7.2 17.8 7.2 12.8 11.1 11.1 12.8 14.4 12.2 12.8 10 6.7 14.4 14.4 14.4
0.1958904 8.9 11.7 13.3 10.6 8.9 16.1 13.9 10 11.1 12.2 16.7 9.4 12.2 8.3 10 9.4 7.8 10 10 15.6 8.9 15 7.2 13.3 10.6 12.8 13.3 12.2 9.4 11.1 10.6 9.4 17.2 13.9 15
0.1986301 8.3 16.1 15 7.8 10.6 15 13.9 11.1 10.6 10 14.4 9.4 12.8 9.4 12.8 8.3 10 6.7 7.2 15 8.3 14.4 8.3 11.7 10.6 12.2 12.2 12.2 10.6 7.8 10 8.9 14.4 11.7 13.3
0.2013699 9.4 15 15.6 9.4 11.7 9.4 10 11.7 9.4 13.3 11.7 8.9 14.4 11.7 15 9.4 11.7 7.8 11.7 8.9 8.3 12.2 10 13.3 11.7 12.8 11.7 13.3 14.4 8.9 12.2 8.9 10.6 10.6 13.9
0.2041096 9.4 12.8 13.9 10 11.1 8.3 8.3 14.4 11.1 12.8 10 8.9 17.2 11.1 13.9 8.3 14.4 8.3 13.9 11.7 7.8 12.8 10 18.9 13.9 16.7 13.9 11.1 15.6 7.2 11.7 12.8 14.4 12.8 10.6
0.2068493 13.3 16.1 12.8 11.1 9.4 6.1 9.4 12.2 8.9 12.2 10 8.9 16.7 7.8 10.6 9.4 13.3 8.9 13.9 12.8 10 12.8 11.1 15.6 12.2 9.4 10.6 10.6 13.9 11.7 15.6 12.2 12.8 12.8 9.4
0.209589 12.2 17.8 12.8 9.4 9.4 8.3 7.8 10.6 11.7 12.2 11.1 9.4 14.4 11.1 11.7 9.4 12.8 9.4 16.1 13.3 8.3 16.7 12.8 15.6 11.7 9.4 9.4 11.1 16.7 10.6 15.6 13.9 13.3 10 8.9
0.2123288 14.4 15.6 10 11.1 8.9 8.3 7.2 12.8 13.3 10.6 14.4 12.8 11.7 11.1 13.9 8.9 10 10.6 14.4 12.8 11.7 15.6 12.2 15 12.8 10 13.9 12.2 15 11.7 12.2 11.1 15.6 14.4 10
0.2150685 17.8 12.2 9.4 17.2 10.6 8.9 7.2 10 20 11.7 12.8 8.9 12.8 11.7 13.9 8.9 9.4 8.9 16.7 15 12.8 16.1 11.1 14.4 16.1 12.2 21.1 13.3 9.4 15.6 14.4 12.8 15 12.2 8.9
0.2178082 16.1 13.9 7.2 18.3 8.9 8.9 8.9 11.7 17.2 11.7 12.8 10 13.9 11.1 13.9 10 12.2 10 14.4 14.4 10.6 17.8 13.3 13.3 10.6 9.4 12.8 13.9 10.6 8.9 12.2 8.3 18.3 15.6 7.2
0.2205479 15 15.6 10 14.4 12.2 12.2 11.7 13.3 18.3 7.8 10 10 9.4 11.7 11.7 10 10.6 14.4 17.8 17.2 10 15 12.2 16.7 13.3 7.8 11.7 16.1 9.4 8.9 7.8 8.9 17.2 14.4 7.2
0.2232877 15 15 10 8.9 10 8.9 15.6 8.9 12.2 11.7 10 12.2 10 13.9 12.2 8.9 8.9 11.7 15.6 18.3 11.1 12.2 13.3 13.9 12.2 9.4 11.7 12.2 9.4 10 7.2 11.1 17.2 11.7 11.7
0.2260274 17.8 15.6 12.2 14.4 10 5.6 12.8 7.8 12.8 12.2 12.8 10.6 7.8 15.6 14.4 8.3 8.9 11.7 13.9 13.9 11.1 15.6 16.7 12.8 13.3 8.9 12.2 15 6.1 12.2 12.8 8.3 14.4 10 12.2
0.2287671 19.4 14.4 10.6 13.9 6.1 7.2 15.6 8.3 11.7 15.6 10 11.1 7.8 12.8 13.9 8.3 10 8.9 10.6 10.6 13.3 15.6 15.6 14.4 8.3 9.4 11.1 10 10 8.9 12.8 11.7 16.1 11.1 12.8
0.2315068 14.4 13.9 12.2 12.2 7.8 8.3 18.3 8.3 10 18.3 13.3 8.3 7.2 12.8 15.6 8.9 8.9 8.9 11.1 12.2 10 13.3 11.1 13.9 11.7 9.4 14.4 12.2 6.1 11.1 13.9 9.4 16.1 12.2 16.1
0.2342466 15.6 12.2 10.6 13.9 11.7 10 14.4 11.1 8.3 13.9 11.7 8.9 8.3 11.1 14.4 9.4 8.9 8.3 11.7 13.3 11.7 11.1 11.1 10 13.9 11.1 15.6 11.7 8.9 10 14.4 12.8 11.1 12.8 19.4
0.2369863 11.1 13.9 11.1 10 15.6 8.3 17.8 6.7 10 15.6 12.8 10 10.6 12.8 13.3 12.8 10 11.1 10.6 12.8 10.6 11.1 10 10 12.2 11.7 12.2 13.9 10 10.6 16.7 11.1 14.4 15 19.4
0.239726 11.7 15.6 16.7 9.4 18.9 12.2 18.3 9.4 10 17.8 12.8 14.4 13.3 10.6 14.4 14.4 8.9 10.6 13.3 10 11.1 10.6 9.4 12.8 12.2 8.3 13.9 16.7 8.9 11.7 15 10 19.4 11.7 22.2
0.2424658 10 15 18.3 8.3 16.7 12.8 13.9 11.1 10.6 20 16.1 10 13.9 11.7 14.4 12.2 13.9 12.8 13.9 10.6 12.8 8.9 10.6 11.7 16.7 11.1 11.7 18.9 11.7 10.6 12.8 15.6 19.4 12.2 16.7
0.2452055 10.6 14.4 17.8 11.7 13.9 11.1 17.2 13.9 11.7 12.2 15.6 11.1 15.6 11.7 12.8 10 10 11.1 13.9 10 8.9 8.9 6.1 13.3 15 12.8 12.8 20.6 13.9 11.7 12.8 16.7 16.7 15.6 15
0.2479452 13.3 12.8 17.2 10.6 11.7 10 12.2 13.3 10 11.1 9.4 13.3 15.6 11.7 11.7 11.1 11.1 11.1 12.8 8.9 16.1 12.8 10.6 8.9 13.3 17.2 11.7 22.2 9.4 10 11.7 11.7 NA 14.4 14.4
0.2506849 16.7 13.9 8.9 13.9 11.7 12.2 12.2 15.6 15 8.9 12.8 11.7 11.1 13.9 8.9 8.9 12.8 12.8 13.3 11.1 16.7 8.9 12.8 11.1 13.9 11.1 13.3 22.2 10.6 9.4 15 11.1 NA 13.9 15.6
0.2534247 18.3 13.3 12.8 11.7 13.9 13.9 15.6 16.7 14.4 10 12.8 13.9 11.1 16.1 12.2 8.3 16.1 11.1 17.8 7.2 17.2 11.7 8.3 11.7 10.6 8.9 13.3 12.2 10.6 11.1 14.4 10.6 NA 11.7 10.6
0.2561644 19.4 11.7 12.8 13.9 8.9 15 20 11.1 8.9 13.3 11.1 16.7 16.7 17.8 11.1 8.3 14.4 15 15 10 17.8 12.2 10 13.3 12.2 10 10.6 15 8.9 10.6 15.6 10.6 NA 12.8 11.7
0.2589041 19.4 12.2 14.4 12.2 9.4 8.3 20.6 12.2 11.7 12.8 12.8 19.4 15.6 14.4 14.4 10 17.2 20 11.1 15.6 13.9 10.6 12.2 17.2 9.4 12.8 12.8 16.7 11.1 11.7 16.1 11.1 NA 13.9 11.1
0.2616438 17.2 13.9 13.9 10.6 16.1 8.9 17.2 13.9 11.1 13.3 11.1 8.9 16.7 14.4 14.4 12.2 15.6 17.8 11.7 11.7 8.9 11.1 13.3 13.3 12.8 16.1 15 13.9 10 13.9 16.7 8.9 NA 11.7 11.1
0.2643836 18.9 16.1 12.2 12.8 14.4 15.6 16.7 15 11.7 12.8 10 12.2 10.6 16.1 13.9 11.7 15.6 20 15.6 12.2 11.7 11.7 12.8 13.9 11.1 15 21.1 13.9 10.6 12.2 13.9 10.6 NA 15.6 13.3
0.2671233 18.3 15.6 12.2 11.7 12.2 15.6 10.6 10 13.9 18.3 12.8 10 8.3 15 14.4 13.9 13.9 17.2 15.6 11.7 15 10.6 14.4 12.8 12.8 17.8 13.3 12.8 11.7 12.8 13.3 11.1 NA 15.6 13.3
0.269863 16.7 13.3 12.8 15.6 12.2 10 15 9.4 15.6 14.4 13.3 8.9 6.1 18.3 11.7 13.9 17.8 12.2 17.2 11.1 12.2 10 15.6 8.3 9.4 17.8 10.6 13.3 14.4 21.1 14.4 9.4 NA 13.3 15
