time 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994
0.02876712 -3.9 5 -3.3 5.6 -1.7 -0.6 2.8 2.8 -11.1 -3.3 -2.2 4.4 5.6 0 -0.6 15 -10.6 -5 -0.6 -6.7 13.3 -11.7 -10.6 15.6 -3.3 -6.7 2.2 2.8 -2.8 2.8 3.9 -6.7 -0.6 -3.9 -0.6
0.03150685 0 2.8 -2.8 2.2 -7.8 3.9 -7.2 0.6 -5.6 -0.6 -7.2 3.3 8.9 -1.7 -3.9 12.2 -6.1 -7.8 1.1 -6.7 12.8 -10.6 -8.9 6.1 -7.8 -2.8 8.3 2.8 -0.6 0.6 5.6 -2.2 0.6 -0.6 -1.1
0.03424658 -2.2 5.6 0.6 0.6 -10 2.8 -2.8 5 -2.2 1.1 -2.2 -7.2 13.9 -1.7 -6.7 2.8 6.7 -6.7 -3.3 0.6 -1.1 -6.7 -9.4 0 -8.3 2.2 5 2.2 4.4 5 -1.7 -0.6 13.3 1.1 3.3
0.0369863 1.7 7.2 4.4 -3.3 -7.8 1.7 2.2 2.2 2.8 0 -8.3 -6.7 12.8 4.4 -1.7 0 8.3 -4.4 -2.2 3.3 5 -6.7 -3.9 0 -2.8 3.3 -8.3 8.3 -10 4.4 0 0 15.6 -3.3 1.7
0.03972603 0.6 2.8 12.2 0.6 -1.7 -13.9 2.2 8.3 2.8 1.1 -6.7 1.7 -1.1 6.1 4.4 -2.2 -2.8 -2.8 -3.3 -2.8 7.2 -4.4 -3.3 -1.1 -2.8 1.1 -8.3 10.6 -7.2 10 2.2 5.6 -2.8 0 -8.3
0.04246575 2.2 -1.1 7.2 -5 2.2 -12.8 -8.3 1.7 -5 -1.7 -2.8 -6.1 -11.7 10 4.4 1.1 -5 -5.6 -1.7 0.6 5.6 -5.6 -1.7 -1.1 -9.4 -8.3 0 5.6 0.6 5 11.1 4.4 -7.8 0 -14.4
0.04520548 3.3 4.4 1.7 6.1 1.7 -8.3 0 6.1 -4.4 1.1 5.6 -7.8 -0.6 15.6 0.6 -3.9 -5 -10.6 -3.9 -6.1 2.8 -5 -9.4 -3.3 -0.6 -4.4 7.2 -2.2 5.6 7.8 14.4 7.2 -5 1.7 7.2
0.04794521 -1.1 4.4 -4.4 -0.6 3.3 -6.7 1.7 1.7 4.4 5 2.2 -8.9 7.2 17.2 -7.2 7.2 -10 -11.7 0.6 -3.9 5.6 -1.7 -12.8 -6.7 -5.6 2.2 14.4 -1.1 7.2 7.2 17.2 3.3 -3.9 0.6 2.8
0.05068493 3.3 -9.4 -3.3 3.3 4.4 -3.9 2.2 -6.7 8.9 5 -7.8 -11.7 12.2 12.2 3.3 8.3 -10 -2.2 -3.3 -8.3 6.1 6.7 -7.2 -12.8 -1.7 0.6 7.2 1.7 7.2 7.8 5.6 5 -6.7 -2.8 -12.2
0.05342466 0 -9.4 -3.3 5.6 6.1 0 4.4 3.9 8.3 2.8 -8.3 -7.2 2.8 9.4 -3.9 2.2 -3.9 2.2 -3.9 -6.1 3.3 3.9 1.7 -5.6 -8.3 -5.6 8.3 -2.2 1.7 8.9 0 8.9 -3.9 2.8 -10.6
