time 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994
0.1712329 -11.1 11.7 3.3 16.1 5 1.1 2.2 8.3 19.4 2.8 13.3 5.6 12.8 3.3 15.6 3.3 -2.2 3.9 -7.8 1.7 2.2 7.2 -1.7 18.3 6.7 4.4 18.9 23.9 8.3 -7.2 18.9 23.3 16.1 6.1 19.4
0.1739726 -9.4 7.2 0.6 4.4 20.6 7.8 2.2 6.1 17.8 1.1 17.8 6.1 14.4 8.9 18.9 8.9 -3.3 10 4.4 7.8 -3.9 10 -1.7 19.4 5 6.7 12.8 24.4 5 -5 18.3 25 15 9.4 25
0.1767123 -5.6 2.8 1.7 10 15.6 7.2 7.2 11.1 16.7 3.9 15.6 2.2 30 16.1 25 3.3 5.6 13.3 3.3 13.9 7.8 13.9 4.4 12.8 9.4 11.7 20.6 25 18.9 2.8 10.6 8.3 15 6.1 14.4
0.1794521 -2.2 5.6 14.4 12.2 3.3 10 10 8.3 14.4 2.8 22.2 3.9 NA 16.7 12.2 3.9 8.9 22.2 0 8.3 5 5.6 4.4 7.2 14.4 14.4 1.1 21.7 17.2 11.7 13.3 11.1 22.8 14.4 8.9
0.1821918 0.6 7.8 10 12.2 3.3 8.9 17.2 8.9 20 1.1 24.4 8.3 10 9.4 22.2 0.6 5 26.7 0.6 7.8 8.9 8.3 7.2 7.2 0.6 16.1 16.1 15.6 8.9 17.2 13.3 14.4 23.3 13.9 4.4
0.1849315 6.1 15 2.8 16.1 8.9 4.4 15 19.4 17.8 -2.2 18.3 10.6 18.3 6.7 17.2 0 17.8 22.8 12.2 10 14.4 12.8 8.3 7.8 5 16.7 26.1 2.2 16.7 23.9 20 16.1 13.9 17.2 10.6
0.1876712 -0.6 20.6 1.7 10 9.4 5 18.3 25 10 -2.2 1.1 15 21.7 6.1 3.9 3.3 15 19.4 14.4 5 12.2 15.6 25.6 6.1 14.4 16.7 15 2.8 20 27.8 21.7 21.7 2.2 7.8 13.9
0.190411 -1.7 17.8 3.3 10 13.9 12.8 20.6 21.1 5.6 1.7 0.6 18.3 30.6 19.4 10 0.6 19.4 16.7 8.3 19.4 3.9 15.6 11.1 11.7 2.8 13.3 13.3 11.7 11.1 26.1 17.8 26.7 14.4 0.6 20.6
0.1931507 -1.7 16.1 3.3 6.7 22.8 12.2 19.4 21.1 5.6 1.7 5 22.2 27.8 22.8 6.1 0.6 9.4 7.2 10.6 21.1 2.2 18.3 22.2 20 3.3 5 7.2 16.7 3.3 16.1 25 13.3 9.4 1.1 12.8
0.1958904 -1.7 13.3 2.8 2.8 20 11.7 20 18.9 12.8 3.3 4.4 26.7 15.6 17.2 6.1 -0.6 10 17.8 6.7 14.4 10.6 17.2 17.8 19.4 15.6 11.1 6.1 22.8 1.7 6.7 23.3 1.7 20.6 -0.6 20
