time 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994
0.001369863 -11.1 4.4 1.7 4.4 11.7 -4.4 -3.9 1.1 -3.3 6.7 -2.8 4.4 0 -5 -6.1 -1.1 -7.8 NA 1.7 -8.9 4.4 13.3 2.8 -20.6 NA -2.2 1.1 1.7 -2.8 2.2 6.1 3.3 -2.8 -1.7 3.3
0.004109589 -7.8 -1.7 5.6 4.4 6.7 -3.3 -5.6 -3.9 -1.1 6.1 -7.2 3.9 4.4 -3.3 NA NA NA 0.6 1.7 -1.1 0.6 8.9 1.1 3.9 5.6 -3.9 5.6 3.3 -3.3 0.6 -0.6 0.6 -2.2 -1.1 6.1
0.006849315 -5 -1.7 7.8 1.7 3.3 -3.9 -3.9 1.1 -4.4 5 0.6 -15 1.7 -2.2 -10 0.6 -6.1 -1.7 1.1 2.2 0 7.8 -5 4.4 9.4 2.8 3.9 2.8 -3.3 3.3 -0.6 3.3 -0.6 -0.6 5
0.009589041 -9.4 0 3.3 0.6 -1.1 0 -1.7 1.7 1.1 2.8 1.7 -15.6 -5 -1.7 -10.6 1.7 -3.9 -2.8 2.8 3.9 8.3 8.3 -2.8 5 6.7 5 11.1 1.7 -4.4 4.4 -8.3 -1.7 -0.6 -11.1 8.3
0.01232877 -5 3.9 3.3 4.4 -1.7 0.6 6.7 1.7 2.2 7.8 -1.1 -16.1 0.6 -5 -2.8 1.7 3.9 -1.7 2.8 3.9 7.8 7.2 5.6 8.3 11.1 4.4 1.7 1.1 1.7 -1.1 -3.9 -1.1 -1.1 -7.2 6.7
0.01506849 0.6 6.1 5.6 3.3 1.1 1.7 6.7 0 -1.1 10.6 -2.2 -12.8 5 -7.2 -3.3 2.2 1.1 -1.1 1.7 0 7.2 7.2 1.1 8.3 10 5.6 3.9 1.1 0.6 -0.6 -0.6 2.8 -2.2 -3.3 6.1
0.01780822 5.6 7.2 5 5.6 0.6 1.7 8.9 -7.8 -2.8 14.4 2.2 -9.4 1.7 -4.4 -0.6 1.1 -1.1 -1.7 1.7 -1.1 3.9 8.9 -3.3 8.9 11.7 2.8 1.1 -2.2 0.6 -8.3 3.9 0.6 -3.3 -5 -4.4
0.02054795 2.2 3.3 5.6 7.8 -6.7 -1.7 3.9 -6.7 2.8 13.9 0 -0.6 1.1 -5.6 1.1 1.7 2.2 -5.6 4.4 -1.7 4.4 8.3 0.6 8.3 7.2 -1.1 0 -3.9 -3.9 -9.4 6.7 -2.8 -5.6 2.2 2.8
0.02328767 1.1 4.4 3.3 7.2 -1.1 3.3 5.6 2.2 0.6 -2.2 0 3.9 1.7 -2.8 2.8 -1.7 2.8 -6.1 3.3 -1.7 3.3 9.4 5.6 3.9 6.1 -1.1 9.4 -7.2 -2.2 -5 11.1 -0.6 -5 1.1 1.7
0.0260274 0 4.4 -3.9 6.1 -4.4 1.7 5 8.3 -2.2 5 3.9 4.4 2.8 -2.2 -2.2 -6.1 3.3 0 2.2 1.1 3.3 7.8 8.9 2.8 3.9 -0.6 10 -5.6 1.1 -0.6 NA -3.3 0.6 -2.8 0
