time temperature
0.001369863 0.8970588
0.004109589 1.431429
0.006849315 0.8742857
0.009589041 0.34
0.01232877 0.6371429
0.01506849 -0.05714286
0.01780822 0.2342857
0.02054795 -0.06285714
0.02328767 -1.111429
0.0260274 -1.728571
0.02876712 -1.728571
0.03150685 -1.48
0.03424658 -0.6514286
0.0369863 0.4657143
0.03972603 -0.2057143
0.04246575 -0.8971429
0.04520548 -1.371429
0.04794521 -0.8028571
0.05068493 -0.5857143
0.05342466 0.04285714
0.05616438 -0.2542857
0.05890411 0.1323529
0.06164384 1.474286
0.06438356 2.334286
0.06712329 1.925714
0.06986301 2.02
0.07260274 1.508571
0.07534247 0.82
0.07808219 0.6911765
0.08082192 0.8114286
0.08356164 -0.42
0.08630137 0.04571429
0.0890411 0.3485714
0.09178082 1.077143
0.09452055 0.9857143
0.09726027 0.1828571
0.1 0.9657143
0.1027397 -0.6857143
0.1054795 0.7342857
0.1082192 0.8428571
0.1109589 0.8828571
0.1136986 1.46
0.1164384 1.74
0.1191781 0.94
0.1219178 2.122857
0.1246575 1.982857
0.1273973 2.36
0.130137 2.188571
0.1328767 2.194286
0.1356164 3.634286
0.1383562 4.765714
0.1410959 3.314286
0.1438356 4.585714
0.1465753 4.114286
0.1493151 2.754286
0.1520548 2.368571
0.1547945 2.825714
0.1575342 2.862857
0.160274 3.954286
0.1630137 5.088235
0.1657534 4.667647
0.1684932 4.144118
0.1712329 4.558824
0.1739726 5.611765
0.1767123 5.779412
0.1794521 5.191176
0.1821918 5.591176
0.1849315 5.073529
0.1876712 5.244118
0.190411 5.864706
0.1931507 5.444118
0.1958904 5.391176
0.1986301 5.887879
0.2013699 6.764706
0.2041096 7.958824
0.2068493 6.95
0.209589 6.505882
0.2123288 6.408824
0.2150685 7.820588
0.2178082 7.132353
0.2205479 7.229412
0.2232877 8.435294
0.2260274 9.032353
0.2287671 9.578788
0.2315068 10.26176
0.2342466 10.07059
0.2369863 10.93529
0.239726 11.15882
0.2424658 10.77353
0.2452055 10.13235
0.2479452 10.74118
0.2506849 10.67941
0.2534247 10.96471
0.2561644 11.20588
0.2589041 11.57059
0.2616438 11.64118
0.2643836 10.91176
0.2671233 11.06471
0.269863 12.15
0.2726027 11.84706
0.2753425 11.55
0.2780822 12.5
0.2808219 13.3
0.2835616 13.34706
0.2863014 13.47059
0.2890411 13.75588
0.2917808 15.65588
0.2945205 15.57647
0.2972603 15.8
0.3 16.14706
0.3027397 16.04412
0.3054795 16.82647
0.3082192 16.37941
0.3109589 14.36765
0.3136986 14.98235
0.3164384 16.04706
