time temperature
0.001369863 -1.825714
0.004109589 -1.394286
0.006849315 -1.431429
0.009589041 -1.351429
0.01232877 -2.297143
0.01506849 -2.237143
0.01780822 -2.111429
0.02054795 -3.105714
0.02328767 -3.671429
0.0260274 -2.977143
0.02876712 -2.871429
0.03150685 -2.474286
0.03424658 -2.051429
0.0369863 -2.331429
0.03972603 -3.26
0.04246575 -3.2
0.04520548 -2.394286
0.04794521 -2.56
0.05068493 -2.368571
0.05342466 -2.685714
0.05616438 -1.945714
0.05890411 -0.8085714
0.06164384 -0.84
0.06438356 -0.9428571
0.06712329 -1.482857
0.06986301 -2.34
0.07260274 -2.317143
0.07534247 -3.188571
0.07808219 -2.854286
0.08082192 -2.551429
0.08356164 -2.042857
0.08630137 -1.662857
0.0890411 -2.32
0.09178082 -3.111429
0.09452055 -2.46
0.09726027 -1.525714
0.1 -2.457143
0.1027397 -1.86
0.1054795 -2.7
0.1082192 -2.408571
0.1109589 -1.842857
0.1136986 -1.6
0.1164384 -1.205714
0.1191781 -0.7514286
0.1219178 -1.031429
0.1246575 -0.6942857
0.1273973 -0.7914286
0.130137 0.3457143
0.1328767 1.065714
0.1356164 0.66
0.1383562 1.4
0.1410959 0.5714286
0.1438356 0.9342857
0.1465753 0.5828571
0.1493151 -0.2714286
0.1520548 -1.38
0.1547945 -0.2685714
0.1575342 0.9085714
0.160274 1.445714
0.1630137 1.737143
0.1657534 2.245714
0.1684932 2.165714
0.1712329 2.257143
0.1739726 2.405714
0.1767123 3.531429
0.1794521 3.26
0.1821918 2.737143
0.1849315 2.951429
0.1876712 2.888571
0.190411 2.957143
0.1931507 4.402857
0.1958904 3.723529
0.1986301 4.14
0.2013699 4.94
0.2041096 4.562857
0.2068493 4.445714
0.209589 4.097143
0.2123288 4.831429
0.2150685 4.248571
0.2178082 3.928571
0.2205479 4.874286
0.2232877 5.831429
0.2260274 5.84
0.2287671 6.528571
0.2315068 6.725714
0.2342466 7.065714
0.2369863 8.54
0.239726 8.022857
0.2424658 7.925714
0.2452055 8.248485
0.2479452 8.171429
0.2506849 7.76
0.2534247 8.34
0.2561644 7.642857
0.2589041 8.025714
0.2616438 7.68
0.2643836 9.148571
0.2671233 9.282857
0.269863 9.402857
0.2726027 9.962857
0.2753425 10.04286
0.2780822 11.87714
0.2808219 12.55429
0.2835616 12.91143
0.2863014 12.88824
0.2890411 13.43824
0.2917808 14.50294
0.2945205 14.36471
0.2972603 13.42941
0.3 14.92647
0.3027397 15.35294
0.3054795 15.50588
0.3082192 14.23235
0.3109589 14.35
0.3136986 15.18529
0.3164384 16.80882
0.3191781 16.05294
0.3219178 16.1
0.3246575 16.18182
0.3273973 15.59706
0.330137 14.98235
0.3328767 15.62647
0.3356164 15.55588
0.3383562 17.19412
0.3410959 17.9
0.3438356 16.87143
0.3465753 17.13714
0.3493151 17.62
0.3520548 17.66857
0.3547945 17.59143
0.3575342 19.11429
0.360274 19.07429
0.3630137 19.19143
0.3657534 19.52571
0.3684932 20.37714
0.3712329 20.08
0.3739726 20.21143
0.3767123 20.74857
0.3794521 21.27714
0.3821918 21.28
0.3849315 21.82286
0.3876712 22.66571
0.390411 21.21429
0.3931507 21.57714
0.3958904 21.75429
0.3986301 20.56
0.4013699 21.50857
0.4041096 22.12857
0.4068493 22.61714
0.409589 22.33143
0.4123288 22.34571
0.4150685 22.53714
0.4178082 22.42286
0.4205479 21.88571
0.4232877 23.58571
0.4260274 24.19714
0.4287671 25.17714
0.4315068 24.96857
0.4342466 24.85714
0.4369863 24.32571
0.439726 24.47429
0.4424658 24.74286
0.4452055 24.99714
0.4479452 24.42286
0.4506849 25.25429
0.4534247 24.98
0.4561644 24.13143
0.4589041 23.74286
0.4616438 25.23429
0.4643836 25.06
0.4671233 24.62571
0.469863 24.70857
0.4726027 25.02857
0.4753425 24.27714
0.4780822 24.76
0.4808219 25.53714
0.4835616 26.80857
0.4863014 27.26571
0.4890411 26.92857
0.4917808 26.38286
0.4945205 26.14286
0.4972603 26.44571
0.5 26.65143
0.5027397 26.74286
0.5054795 26.61143
0.5082192 27.13714
0.5109589 27.64
0.5136986 28.15143
0.5164384 27.80286
0.5191781 27.73429
0.5219178 27.39714
0.5246575 27.33714
0.5273973 27.42857
0.530137 27.74286
0.5328767 26.33143
0.5356164 26.75143
0.5383562 27.70571
0.5410959 27.93714
0.5438356 28.21714
0.5465753 28.04
0.5493151 27.72286
0.5520548 27.07714
0.5547945 27.86
0.5575342 28.00857
0.560274 27.90857
0.5630137 28.08286
0.5657534 27.20571
0.5684932 26.43824
0.5712329 26.39429
0.5739726 26.46
0.5767123 26.78857
0.5794521 26.84571
0.5821918 26.86
0.5849315 26.54286
0.5876712 26.72571
0.590411 26.37429
0.5931507 26.61143
0.5958904 26.82286
0.5986301 26.99429
0.6013699 26.78
0.6041096 26.06286
0.6068493 25.47429
0.609589 25.28857
0.6123288 25.96
0.6150685 26.20857
0.6178082 25.94857
0.6205479 25.87143
0.6232877 26.86571
0.6260274 26.63143
0.6287671 25.85143
0.6315068 25.07429
0.6342466 25.69714
0.6369863 25.42857
0.639726 25.77714
0.6424658 25
0.6452055 24.86571
0.6479452 25.82571
0.6506849 25.58857
0.6534247 25.85429
0.6561644 25.87143
0.6589041 25.55429
0.6616438 25.4
0.6643836 25.19143
0.6671233 24.71714
0.669863 24.22857
0.6726027 24.50571
0.6753425 25.01143
0.6780822 24.01429
0.6808219 23.74571
0.6835616 24.07714
0.6863014 24.69714
0.6890411 24.24
0.6917808 23.14286
0.6945205 22.79143
0.6972603 23.15429
0.7 22.31143
0.7027397 21.84286
0.7054795 20.80571
0.7082192 20.80286
0.7109589 20.63143
0.7136986 21.65429
0.7164384 21.48571
0.7191781 21.05143
0.7219178 19.12857
0.7246575 18.92857
0.7273973 18.62286
0.730137 18.89143
0.7328767 18.53143
0.7356164 18.90286
0.7383562 18.18857
0.7410959 18.15143
0.7438356 18.14
0.7465753 18.50571
0.7493151 19.51176
0.7520548 19.15
0.7547945 18.15
0.7575342 16.97941
0.760274 17.18529
0.7630137 16.77647
0.7657534 16.39118
0.7684932 15.55588
0.7712329 15.37647
0.7739726 15.59118
0.7767123 16.51471
0.7794521 15.6
0.7821918 15.73235
0.7849315 16.17647
0.7876712 16.23529
0.790411 15.58571
0.7931507 16.45
0.7958904 14.47714
0.7986301 12.92571
0.8013699 13.30286
0.8041096 13.98286
0.8068493 14.24286
0.809589 13.89143
0.8123288 13.90571
0.8150685 13.82571
0.8178082 12.65143
0.8205479 13.79143
0.8232877 12.70857
0.8260274 11.9
0.8287671 12.54571
0.8315068 12.78235
0.8342466 12.06
0.8369863 11.75429
0.839726 11.41143
0.8424658 9.811429
0.8452055 9.457143
0.8479452 8.891429
0.8506849 8.565714
0.8534247 8.702857
0.8561644 8.262857
0.8589041 7.522857
0.8616438 6.525714
0.8643836 6.617143
0.8671233 7.208571
0.869863 6.697143
0.8726027 7.08
0.8753425 8.025714
0.8780822 7.648571
0.8808219 7.331429
0.8835616 6.777143
0.8863014 6.594286
0.8890411 5.942857
0.8917808 5.314286
0.8945205 5.682857
0.8972603 5.028571
0.9 4.9
0.9027397 5.077143
0.9054795 4.485294
0.9082192 3.76
0.9109589 2.974286
0.9136986 3.571429
0.9164384 2.274286
0.9191781 2.397143
0.9219178 2.791429
0.9246575 2.242857
0.9273973 2.745714
0.930137 2.88
0.9328767 1.414286
0.9356164 1.537143
0.9383562 0.9914286
0.9410959 1.082857
0.9438356 0.3685714
0.9465753 1.257143
0.9493151 1.505714
0.9520548 0.5857143
0.9547945 0.56
0.9575342 0.42
0.960274 -0.01142857
0.9630137 -0.72
0.9657534 -0.7714286
0.9684932 -0.4742857
0.9712329 0.04
0.9739726 0.5571429
0.9767123 -0.2885714
0.9794521 -0.4771429
0.9821918 -1.217143
0.9849315 -2.171429
0.9876712 -1.408571
0.990411 -0.4914286
0.9931507 -1.18
0.9958904 -1.38
0.9986301 -0.4705882
