N sim mu_vmp mu_mcmc psi_11_vmp psi_11_mcmc psi_12_vmp psi_12_mcmc psi_13_vmp psi_13_mcmc psi_21_vmp psi_21_mcmc psi_22_vmp psi_22_mcmc psi_23_vmp psi_23_mcmc zeta_1_vmp zeta_1_mcmc zeta_2_vmp zeta_2_mcmc
50 21 0.0176973 0.01666777 0.001562398 0.001287116 0.06133035 0.05699552 0.06645791 0.06295605 0.00335133 0.002791855 0.01615246 0.01367762 1.98031 0.01860152 0.4755167 0.4144617 0.6380783 0.561481
50 22 0.008357288 0.006441414 0.007641279 0.01265096 0.006472674 0.03519846 0.01441452 0.02614068 0.001188333 0.001039007 0.003969173 0.002287875 0.009429833 0.007903741 0.459147 0.4183396 0.5815686 0.5640925
50 23 0.01233005 0.009174869 0.004696582 0.005247447 0.05557169 0.1084869 0.05422915 0.08850032 0.0009852289 0.0008629059 0.009240917 0.01010113 1.924861 0.01302089 0.4164595 0.432885 0.6395927 0.5728213
50 24 0.01635366 0.01048263 0.007092756 0.005350239 0.01180766 0.0146823 0.01455554 0.01954432 0.001954435 0.002038944 0.008866765 0.008552302 1.980977 0.01216125 0.7503949 0.4058049 0.6300075 0.5519739
50 25 0.0226064 0.02029096 0.04986888 0.05773192 0.08320279 0.08958951 0.04258343 0.03869371 0.001991573 0.001494447 0.003850904 0.003780245 1.931388 0.00935854 0.5349062 0.5259441 0.7820421 0.5593319
50 26 0.005945207 0.004566246 0.01141235 0.007024342 0.01633375 0.02742869 0.03617054 0.04031446 0.002340176 0.001914984 0.009297743 0.01100738 1.911044 0.01659493 0.4994547 0.363053 0.6471816 0.5655802
50 27 0.02790694 0.01537345 0.02231036 0.02337877 0.07745282 0.08491263 0.05802578 0.06117037 0.001152759 0.001334064 0.006589599 0.005849654 0.0132345 0.01253228 0.4865845 0.4712483 0.5752613 0.5697352
50 28 0.04577665 0.04432778 0.01459182 0.01692001 0.04201974 0.03913432 0.03437955 0.03385172 0.001473184 0.0009122731 0.005395908 0.00571588 1.987637 0.01278148 0.5074465 0.507824 0.7945056 0.5513371
50 29 0.02819401 0.02276606 0.007272415 0.004490944 0.1105136 0.1173291 0.1115644 0.1201879 0.006540292 0.004299419 0.013154 0.01195906 0.0197441 0.01823349 0.5129556 0.4820886 0.5966505 0.560937
50 30 0.01268959 0.01393023 0.01779806 0.01828834 0.02635694 0.0266911 0.1338115 0.1444318 0.0006867456 0.0008629509 0.006602165 0.006786919 0.01212096 0.01256312 0.4477742 0.4453421 0.5978694 0.5777895
50 31 0.02820632 0.01869136 0.03328013 0.0155508 0.09410644 0.1219319 0.08097709 0.1400527 0.002162015 0.001618067 0.008786652 0.008124809 0.01479916 0.01506778 0.600114 0.5203411 0.644436 0.5534526
50 32 0.0239371 0.01595695 0.005841729 0.006975 0.05105489 0.03567322 0.06387521 0.04944827 0.002071165 0.002709006 0.00482587 0.004805151 0.006053887 0.0058304 0.4823173 0.4285298 0.5808186 0.5638555
50 33 0.005722902 0.007728456 0.01668564 0.0217121 0.04269046 0.05254524 0.0486956 0.05210284 0.0006912512 0.0007514874 0.003816849 0.00262787 1.992663 0.02058737 0.4421784 0.4616201 0.74255 0.5594162
50 34 0.003806661 0.002927403 0.04471434 0.05993208 0.04042438 0.04967951 0.02307943 0.0249067 0.004668147 0.004424799 0.006742458 0.005751003 1.985059 0.01310142 0.5351948 0.4907353 0.6422703 0.5656176
50 35 0.006061526 0.006641954 0.008037837 0.008205041 0.01076175 0.01063411 0.01841143 0.01541933 0.003616073 0.003087912 0.01172729 0.009574721 1.928948 0.01598504 0.3692309 0.3466421 0.7167785 0.5725536
50 36 0.01824309 0.01386446 0.002064831 0.003000745 0.01088097 0.01338723 0.01562874 0.02000478 0.0008732043 0.001276359 0.01674268 0.004374836 0.0278565 0.01456458 0.4382573 0.4247347 0.7771763 0.5629221
50 37 0.00477917 0.004520711 0.01092159 0.01083235 0.04962691 0.05882204 0.05995738 0.06423568 0.001640528 0.001559119 0.003255275 0.003576075 1.947588 0.01208794 0.4338037 0.4202213 0.6381629 0.5625302
50 38 0.01319875 0.01185078 0.01577885 0.0119343 0.01518192 0.01595173 0.01899346 0.01694036 0.002983353 0.003174071 0.007694526 0.008312836 1.980173 0.01026567 0.4460911 0.4185207 0.6457319 0.5616749
50 39 0.02895413 0.02095589 0.006399758 0.01047046 0.01609313 0.01830416 0.04156905 0.03691452 0.0009092411 0.0006207407 0.004606885 0.005122477 0.006588689 0.007219668 0.4826107 0.435239 0.5776986 0.5585873
50 40 0.009014974 0.006793709 0.05171887 0.03365064 0.07145447 0.05276054 0.06983908 0.08299796 0.001341514 0.001427834 0.002014579 0.007984835 0.01170843 0.01820126 0.4814403 0.4666384 0.7338548 0.5656248
50 41 0.01976117 0.01774869 0.02808487 0.02100634 0.08321568 0.07629503 0.07102617 0.07398756 0.0004363899 0.0004765041 0.004835099 0.005015782 1.964956 0.008404521 0.4835759 0.4870637 0.7322791 0.5598459
50 42 0.007402623 0.006432951 0.009542545 0.007032581 0.01427164 0.01182333 0.004996916 0.007730146 0.001043552 0.0006877651 0.004809591 0.003742706 1.979714 0.01375129 0.3456643 0.3395243 0.6378306 0.5622647
50 43 0.06043124 0.04086394 0.0008749376 0.001556682 0.05358943 0.05805164 0.06683864 0.07218049 0.0008212791 0.0009913752 0.01941968 0.009427609 0.02589014 0.01577558 0.520351 0.5009045 0.5778651 0.571077
50 44 0.002565149 0.002202084 0.01256986 0.008336979 0.04626994 0.03475219 0.04125474 0.07433568 0.001868845 0.002133248 0.008852923 0.007091222 1.976318 0.02307182 0.4526745 0.3768556 0.6372054 0.5650956
50 45 0.01661284 0.01290006 0.03253039 0.02624176 0.02954885 0.01882161 0.01996646 0.01848147 0.00259427 0.002002487 0.008113099 0.0132235 0.01928799 0.02373089 0.4432912 0.4325713 0.7378754 0.5549478
50 46 0.008973559 0.01139766 0.002191901 0.003010967 0.03887051 0.03540939 0.02008068 0.01639837 0.001920539 0.002208782 0.009717953 0.009030241 1.917138 0.008321357 0.444126 0.3882484 0.6495563 0.5652685
50 47 0.007747793 0.007551857 0.004571537 0.004677202 0.1048876 0.1267085 0.1384025 0.1542871 0.00272933 0.003074141 0.01302064 0.01926343 1.936338 0.02280552 0.4362859 0.4598638 0.6513466 0.5728685
50 48 0.05813014 0.05153634 0.02577852 0.0269886 0.1956248 0.1829433 0.2161223 0.1944437 0.0009332928 0.0007874485 0.007100981 0.005544888 1.960342 0.007679652 0.5678869 0.5765006 0.6504637 0.5659355
50 49 0.0301929 0.0351818 0.02255307 0.01202691 0.03005295 0.02895491 0.06295881 0.04892047 0.01206966 0.002844113 0.01286007 0.00344952 1.99729 0.008282227 0.4860633 0.4751852 0.8608 0.5606763
50 50 0.02321571 0.02158102 0.005187874 0.008248859 0.04310937 0.05615948 0.1132066 0.09789893 0.002225582 0.002571421 0.003671354 0.003989297 0.00495759 0.005032714 0.4965691 0.4374822 0.5923197 0.5743748
50 51 0.02019773 0.01210406 0.09097179 0.07790102 0.09667524 0.08461475 0.09101695 0.09012242 0.002329758 0.00127582 0.009880631 0.006513433 1.981348 0.01536364 0.5028812 0.501191 0.6457696 0.5879518
50 52 0.04236802 0.04703284 0.003310802 0.005918922 0.01861869 0.03529252 0.03310138 0.04520006 0.001791245 0.001200627 0.01884873 0.005430106 0.0249418 0.01011541 0.6976448 0.5079374 0.630084 0.5650208
50 53 0.02838529 0.02725219 0.003819181 0.001980516 0.02192463 0.01653059 0.026718 0.02075061 0.0008121142 0.0008808301 0.01806053 0.01568858 1.987327 0.01834363 0.4507119 0.4333868 0.7779124 0.564938
50 54 0.01562775 0.01571106 0.0134783 0.01137119 0.04709003 0.04611834 0.1054442 0.07896558 0.001022923 0.001245028 0.01139276 0.007259813 0.02429189 0.01911642 0.4409796 0.4347698 0.7238605 0.5688285
50 55 0.01104846 0.01214457 0.007375022 0.01902099 0.01861322 0.04371011 0.04509666 0.05502602 0.001541403 0.002022402 0.03041332 0.008649528 0.03958718 0.01633847 0.5123695 0.4614914 0.6179682 0.5728765
50 56 0.02888742 0.02837962 0.03037947 0.01252382 0.06006526 0.0376751 0.04057359 0.03174112 0.004148404 0.003304961 0.01030131 0.008648243 1.977143 0.01258689 0.4953075 0.4820374 0.6422115 0.565344
50 57 0.01086182 0.0128657 0.01551997 0.01431689 0.0290713 0.04055057 0.02886411 0.06469095 0.001853485 0.0007487297 0.02083236 0.005850682 0.02633476 0.01155672 0.4430887 0.4463217 0.6172006 0.5628471
50 58 0.01857851 0.01272006 0.02585797 0.02600341 0.02215929 0.01788484 0.1188081 0.1259673 0.005701394 0.002734237 0.009572745 0.005388981 1.98673 0.009823311 0.4638184 0.4426725 0.7557051 0.57777
50 59 0.002025295 0.00170678 0.002672934 0.002988323 0.01194595 0.01219201 0.0317465 0.03219876 0.0026655 0.002677378 0.005284507 0.005111106 0.01255546 0.01258303 0.3394103 0.332375 0.5614435 0.5581969
50 60 0.004228035 0.005673895 0.002953095 0.004511468 0.01831699 0.02027466 0.02391898 0.02566386 0.002712772 0.0003941488 0.01025487 0.006525377 0.0142144 0.01369895 0.416134 0.3782835 0.7145888 0.5729998
50 61 0.0188729 0.01517575 0.01554903 0.01947455 0.09720145 0.0744283 0.08283693 0.08364285 0.003055462 0.001497776 0.004566033 0.003607537 0.01374209 0.01323752 0.4722999 0.4671317 0.5542289 0.5534041
50 62 0.07922833 0.05558439 0.003232708 0.002823446 0.01232178 0.0160413 0.01365299 0.01712064 0.0006053108 0.0005471203 0.004169328 0.004534377 1.997242 0.01053657 0.5548543 0.5112504 0.6381001 0.5583158
50 63 0.01046438 0.01084513 0.02868853 0.02332711 0.04910487 0.04265991 0.07490852 0.03590281 0.008319666 0.001090119 0.01178217 0.01421567 0.01054569 0.0196414 0.4275383 0.4182653 0.7993959 0.5646598
50 64 0.003507847 0.003972091 0.03106658 0.03250199 0.02008977 0.02391114 0.02517247 0.02373212 0.0008456977 0.001887834 0.004888646 0.005916391 1.981125 0.01949377 0.4312255 0.4320245 0.6723162 0.5670436
50 65 0.01413232 0.01556157 0.003085591 0.00376511 0.007411525 0.007391897 0.04368462 0.04234527 0.003179088 0.002439771 0.004030974 0.005141637 1.991815 0.009910678 0.3817115 0.3780022 0.6430296 0.5604599
50 66 0.04140077 0.03159171 0.02541707 0.02215686 0.09767317 0.1011489 0.07832072 0.07337598 0.003131921 0.00300844 0.006065496 0.006620735 1.994376 0.01262298 0.5184795 0.5060527 0.6474611 0.5773995
50 67 0.01415828 0.01992651 0.01187163 0.006768162 0.03651539 0.02449577 0.0414163 0.02580168 0.002644049 0.002308021 0.02310422 0.02532252 1.988469 0.0230312 0.4907352 0.4403244 0.6391766 0.5638748
50 68 0.01217044 0.01080069 0.1317681 0.1362588 0.1071916 0.1106431 0.03616173 0.03669719 0.003797819 0.002377625 0.01798732 0.01900831 0.0203055 0.0225702 0.6074665 0.595882 0.5861327 0.5573532
50 69 0.01761953 0.01032191 0.002191912 0.00172118 0.01469004 0.01003101 0.04830635 0.04559629 0.002548574 0.002003408 0.004511225 0.003973193 1.969607 0.009155939 0.4374962 0.3918224 0.644731 0.5645842
50 70 0.03406224 0.03751125 0.01670125 0.01768425 0.01303745 0.01079691 0.02134438 0.01416115 0.001808328 0.001909194 0.004655744 0.004348209 1.981931 0.008464103 0.4604264 0.4682759 0.6429457 0.5697044
50 71 0.02164385 0.01719326 0.001029433 0.001726567 0.06104575 0.04028138 0.07566315 0.05375018 0.003128969 0.003017041 0.009001309 0.004754991 1.967624 0.01230257 0.450213 0.4384732 0.6416878 0.5660468
50 72 0.04799444 0.03559954 0.009713655 0.008328876 0.02136792 0.0178653 0.02505844 0.02330825 0.001686096 0.001938846 0.007403891 0.006772529 2.001433 0.01690159 0.509891 0.4763402 0.6448479 0.5687615
50 73 0.009054055 0.005999191 0.01262073 0.005655973 0.0109394 0.02152921 0.007824134 0.01519166 0.00220504 0.0009805343 0.03521858 0.02663781 1.910766 0.02287823 0.3923994 0.352675 0.6400437 0.5567987
50 74 0.002549772 0.003112396 0.00337975 0.00285421 0.009456338 0.02220187 0.02843458 0.04133855 0.001470511 0.001075526 0.007779694 0.00873944 0.01204268 0.01206413 0.686005 0.3465898 0.567867 0.5583884
50 75 0.007628635 0.01278234 0.009565739 0.008692701 0.02817401 0.02563847 0.01845569 0.02027466 0.0005418662 0.0006246079 0.1927953 0.002505838 0.2044309 0.01743092 0.4249776 0.4078606 0.6606563 0.5652666
50 76 0.0114039 0.0175502 0.004809783 0.003435001 0.0132538 0.01127674 0.01707777 0.01477533 0.001113667 0.001219571 0.004815677 0.003790362 1.9964 0.008508774 0.3654925 0.4032918 0.7394199 0.5520172
50 77 0.01175123 0.006668734 0.01059466 0.009462694 0.037631 0.04860566 0.05063319 0.07349467 0.007066221 0.006260426 0.009637844 0.008677789 0.009413433 0.00988508 0.4831163 0.4406946 0.5521875 0.5579435
50 78 0.00224847 0.004165822 0.03501208 0.02389655 0.03800389 0.03302117 0.06381579 0.05032188 0.002371232 0.002001917 0.009396786 0.00816809 1.899821 0.01490913 0.4262027 0.4307727 0.6363465 0.5550937
50 79 0.009116731 0.008354783 0.004422691 0.005628457 0.02324447 0.0238795 0.04112963 0.04110762 0.002803759 0.0009271301 0.008304073 0.003934356 0.01799997 0.01478505 0.4270065 0.3894103 0.7020054 0.5545541
50 80 0.01339094 0.01149932 0.007369526 0.009044431 0.01447859 0.01609717 0.03289853 0.03279331 0.001405089 0.00196934 0.008771403 0.01063008 0.010872 0.01293802 0.4330097 0.4057651 0.5828032 0.5644877
50 81 0.003354758 0.003370843 0.001644378 0.003090702 0.06280454 0.06111252 0.05691766 0.05714428 0.003486287 0.003327204 0.007677838 0.008107235 0.009117549 0.009964549 0.5129436 0.4197242 0.559422 0.5589924
50 82 0.005874454 0.006046066 0.002225497 0.0029926 0.09678466 0.08187689 0.1061065 0.09015259 0.001229152 0.001058964 0.004413321 0.003955874 0.01405881 0.01266786 0.5528265 0.4530598 0.6136779 0.5636337
50 83 0.1256921 0.1038417 0.01692181 0.01406754 0.0163021 0.02923121 0.04641917 0.04178806 0.004147706 0.004010694 0.007352682 0.007672922 0.008949155 0.008255252 0.6107456 0.5822376 0.5636951 0.5635562
50 84 0.001364066 0.001255124 0.01353836 0.009510412 0.05841591 0.05571533 0.0755704 0.06828582 0.002350325 0.002902156 0.005729391 0.008085651 0.006293244 0.009346645 0.35323 0.4002639 0.5816562 0.5578243
50 85 0.01265461 0.01206398 0.01663657 0.0087585 0.0613014 0.07028806 0.08064448 0.0714401 0.002258545 0.001980635 0.02257084 0.01864237 1.927827 0.0226019 0.4592893 0.4483808 0.6377151 0.5683847
50 86 0.0158075 0.01773862 0.01594336 0.01385779 0.02576257 0.03138243 0.04689254 0.05032624 0.0006375279 0.0006686414 0.03054632 0.008963784 0.0302215 0.008648165 0.4149216 0.4380825 0.6139775 0.5656303
50 87 0.01353516 0.00950758 0.01868384 0.01050918 0.1603616 0.1690368 0.1513777 0.1649696 0.001221458 0.001150712 0.003309902 0.002915106 1.994475 0.008776876 0.5583175 0.4940965 0.6517009 0.5609079
50 88 0.01627488 0.01148734 0.05513337 0.04241291 0.3786061 0.3378914 0.3633706 0.3160151 0.001596459 0.001794742 0.01770433 0.003334261 0.0246836 0.01112139 0.5610014 0.5812876 0.6623657 0.5702278
50 89 0.01603035 0.01735188 0.005088806 0.004792945 0.1563824 0.1102692 0.1924804 0.1515057 0.0009051936 0.000773717 0.006805629 0.007481006 1.99204 0.00657806 0.4103306 0.4730067 0.6397443 0.571526
50 90 0.02818527 0.0325732 0.01020523 0.009031633 0.04776444 0.02621242 0.1312352 0.105028 0.0007356555 0.0005779836 0.009828131 0.007739884 1.975752 0.01197867 0.5300459 0.4939382 0.6483522 0.5603078
50 91 0.0041013 0.004402857 0.009513895 0.007730357 0.04141918 0.03877006 0.06983617 0.06172372 0.002229424 0.001584866 0.004829118 0.005737603 1.996235 0.01321374 0.3950654 0.3962598 0.6493623 0.5602552
50 92 0.008363581 0.005570823 0.003510871 0.003338998 0.004904753 0.01265487 0.006282464 0.02402987 0.002365008 0.001200367 0.004081486 0.003281553 0.01555782 0.01565386 0.441615 0.3580637 0.5967451 0.5556996
50 93 0.00460012 0.003844945 0.01706659 0.01309043 0.02358318 0.04231525 0.02070088 0.02848917 0.0008767806 0.001178587 0.01184268 0.008492323 1.962598 0.01669634 0.4864382 0.4140681 0.6362183 0.5624583
50 94 0.009523033 0.01194138 0.008667423 0.01017929 0.02056227 0.02259011 0.01988788 0.0117424 0.001506918 0.001391549 0.007670351 0.005763668 1.98523 0.01821639 0.3981749 0.3964378 0.6300596 0.5646275
50 95 0.00390339 0.006866857 0.001379582 0.001707394 0.01469051 0.01527444 0.021712 0.01928262 0.000880395 0.0008195143 0.004169708 0.005557272 1.967206 0.01510493 0.3715431 0.374457 0.6308389 0.563933
50 96 0.02667667 0.02348592 0.002083836 0.009335066 0.01934257 0.01264503 0.03314487 0.03285506 0.002010453 0.001664783 0.01106684 0.01043813 1.964257 0.01890566 0.4635412 0.4498979 0.6331151 0.5569961
50 97 0.01785702 0.01422622 0.01998478 0.005315726 0.01098905 0.00698896 0.08121217 0.03846531 0.0008882206 0.000885847 0.05737727 0.005855414 1.567426 0.01180675 0.4757826 0.3988112 0.7427466 0.5585286
50 98 0.03641622 0.02417369 0.01221076 0.01246641 0.04230557 0.04486822 0.05474301 0.04608063 0.003369458 0.002551405 0.005448454 0.005405444 1.926219 0.0153529 0.4669842 0.4460153 0.631169 0.5608172
50 99 0.003170527 0.00185964 0.01810063 0.02205829 0.03203431 0.02653298 0.02631908 0.01551254 0.002806678 0.002089744 0.008982095 0.007072469 1.963901 0.01387724 0.4662562 0.4081663 0.6315094 0.55198
50 100 0.005636027 0.005429354 0.008498493 0.006822288 0.05951223 0.094156 0.07786193 0.08451043 0.003493485 0.0008669265 0.001529291 0.001275208 0.01602476 0.009873868 0.7614747 0.4649833 0.6052666 0.5632236
100 1 0.004340055 0.003795456 0.002300762 0.00287423 0.02948106 0.02652191 0.03389249 0.03160102 0.0009079131 0.0008014411 0.003180556 0.003352224 1.985044 0.004955885 0.3895862 0.3659983 0.6335297 0.5626215
100 2 0.02531384 0.02449647 0.003021375 0.001921422 0.003699644 0.002656799 0.00951874 0.008485532 0.0007421821 0.0008024655 0.001267948 0.001041836 0.005197873 0.005036809 0.4549208 0.4273807 0.5612173 0.5594528
100 3 0.005780413 0.005027727 0.005353035 0.003986897 0.03676429 0.04220695 0.03006321 0.0378628 0.0006151459 0.0006351625 0.003974719 0.003842481 0.005556947 0.005237395 0.3612431 0.3985647 0.5481241 0.5458965
100 4 0.002626269 0.003025423 0.005209033 0.005536395 0.005936127 0.006591092 0.00522314 0.005565091 0.00117147 0.0004268567 0.003925386 0.002760103 0.003632857 0.003322441 0.3562536 0.3552916 0.6263097 0.5531044
100 5 0.003936127 0.005733653 0.001441608 0.002155075 0.01210162 0.01121772 0.01435492 0.01501075 0.001719225 0.001970968 0.006593755 0.004101583 0.008688328 0.005738726 0.4324619 0.3557465 0.5968571 0.5636892
100 6 0.008955938 0.01094031 0.005412453 0.005078871 0.01668514 0.02449336 0.05238688 0.0551429 0.002088436 0.002006481 0.006897259 0.008560079 0.0106572 0.01237722 0.3850514 0.4052967 0.5743078 0.5712182
100 7 0.0278875 0.01822361 0.002323398 0.0009676712 0.02051944 0.01668878 0.01919576 0.0166028 0.0008190314 0.0008341717 0.01179538 0.01322125 0.01712464 0.01856417 0.4500932 0.4063455 0.563598 0.5616958
100 8 0.001496811 0.001584393 0.001337034 0.001400513 0.02818594 0.02521823 0.03069225 0.02812685 0.002032458 0.002076497 0.002413686 0.002458142 0.003636139 0.003770854 0.3880341 0.3527476 0.5595808 0.559191
100 9 0.01095275 0.01028286 0.004246627 0.003601383 0.03737244 0.02735317 0.04553322 0.03873382 0.0005480398 0.0005411758 0.002087718 0.001790002 0.005260981 0.005057868 0.3867951 0.4027384 0.5661609 0.5639667
100 10 0.04012582 0.03233094 0.008827689 0.005553699 0.002402988 0.002149649 0.02520443 0.0231449 0.002888622 0.002971164 0.007716261 0.005301116 0.008403816 0.005972247 0.4979598 0.4440724 0.5592915 0.5582567
100 11 0.0005678118 0.0006394327 0.004486231 0.005218533 0.03503323 0.0403822 0.04752721 0.04887573 0.0005334974 0.0005400296 0.004496498 0.001851263 0.007153798 0.00455606 0.7119871 0.3976901 0.5814619 0.5632229
100 12 0.009414939 0.0111221 0.01591634 0.01075054 0.01815932 0.01301168 0.003343584 0.00362844 0.0007203738 0.0006653011 0.008233098 0.01165228 0.00831906 0.01157112 0.4036371 0.4145614 0.564531 0.5572255
100 13 0.01959331 0.01641625 0.002205938 0.007753925 0.04990863 0.07279631 0.06345708 0.08411562 0.0008845927 0.0007740164 0.008072158 0.002387312 0.01012274 0.004508418 0.5099459 0.4667264 0.6010404 0.5623401
100 14 0.005010399 0.005054018 0.009060419 0.007504194 0.01913994 0.02358077 0.02933616 0.03396401 0.001995226 0.001623284 0.007236713 0.007985933 1.965489 0.008982104 0.4178208 0.3876138 0.6439663 0.5652569
100 15 0.002708972 0.002736921 0.00517782 0.008905911 0.05435851 0.06421035 0.04885538 0.05449995 0.0003593238 0.0002947726 0.006636393 0.003000575 0.008046188 0.004196654 0.4281407 0.4181506 0.5962684 0.5558791
100 16 0.001387778 0.001355817 0.001180101 0.002253548 0.004720925 0.002129312 0.01712857 0.02159836 0.0055683 0.004013024 0.008246996 0.006963035 0.006576816 0.005542064 0.7246822 0.307008 0.6015416 0.5608461
100 17 0.01405602 0.01460507 0.008324976 0.004024156 0.01486108 0.01240743 0.017805 0.01676179 0.001829471 0.001880192 0.004001913 0.005788821 0.009092962 0.01060763 0.4187672 0.3899492 0.5756536 0.5675383
100 18 0.003122641 0.002918879 0.01043684 0.008874319 0.03862365 0.04665033 0.03530776 0.04536785 0.002288206 0.002004244 0.005413877 0.004907642 0.006606515 0.0061289 0.4096252 0.415932 0.5632233 0.5632534
100 19 0.005733454 0.003561166 0.006817669 0.00947572 0.02497212 0.03148397 0.02782558 0.01617063 0.001993529 0.0007244669 0.004550783 0.003304894 1.899486 0.002875093 0.4085472 0.3853636 0.6407439 0.5572337
100 20 0.002886612 0.002715839 0.00101421 0.001627205 0.002394687 0.006920357 0.01819509 0.02323901 0.0008189477 0.0008933266 0.003591126 0.003033846 1.976959 0.006551844 0.4354654 0.3484631 0.6352214 0.5609011
100 21 0.002301618 0.002130381 0.02262275 0.005520314 0.06400026 0.02938651 0.04273433 0.01826276 0.0004124987 0.0003251304 0.007964598 0.006719657 0.01206959 0.01085603 0.405251 0.3682409 0.5663346 0.5664049
100 22 0.002881961 0.002833561 0.003353982 0.002868134 0.006120207 0.006610897 0.02605196 0.02257956 0.001207204 0.001136536 0.00313066 0.003033072 0.005222723 0.005419701 0.4549976 0.3292995 0.5763023 0.5616018
100 23 0.002443419 0.00299766 0.002871271 0.003581291 0.04016504 0.03837281 0.0524517 0.05089231 0.0009697287 0.0007686706 0.002940924 0.002906428 0.005764933 0.005687679 0.3679197 0.3899617 0.5664085 0.5524595
100 24 0.01030279 0.01391821 0.05450779 0.03479441 0.05815704 0.03824953 0.009099399 0.008494734 0.000353887 0.0004919656 0.003715988 0.003771495 0.003889339 0.003733942 0.4271293 0.4739303 0.5742323 0.5642156
100 25 0.009292768 0.0101439 0.01377463 0.005704701 0.03650272 0.04548898 0.07194923 0.07290964 0.001407797 0.001168861 0.005461206 0.003359879 1.970739 0.008723888 0.4411099 0.4340377 0.6348859 0.5545716
100 26 0.000910477 0.001337173 0.002590247 0.002226492 0.003138275 0.005278343 0.007330068 0.009193068 0.002256574 0.002374912 0.004601939 0.004823429 0.003578912 0.003684525 0.32352 0.3360222 0.5702616 0.5564162
100 27 0.02612796 0.02084314 0.04373235 0.03066262 0.0676098 0.0590701 0.0372938 0.02681688 0.001607394 0.001084095 0.00186592 0.002780583 0.005086846 0.005618126 0.5054347 0.494869 0.8858608 0.556894
100 28 0.02284239 0.02118254 0.001726542 0.0018218 0.01032513 0.01037642 0.02453305 0.02376551 0.001315753 0.001058075 0.002660069 0.002049822 0.005771761 0.005137138 0.4404505 0.4269757 0.559853 0.5565484
100 29 0.00257382 0.001651791 0.004863575 0.004031535 0.02842218 0.02578377 0.01843615 0.01939569 0.0005585325 0.0006054397 0.002947951 0.002856225 1.994852 0.003228713 0.3584376 0.3506692 0.6292661 0.5582633
100 30 0.02412098 0.0242248 0.0128134 0.01215896 0.009894456 0.009386354 0.02558093 0.02508718 0.0004086916 0.0004070684 0.006786229 0.002635693 0.01191901 0.007529198 0.449919 0.4546046 0.5972963 0.5610712
100 31 0.009889451 0.00965553 0.002943338 0.003745349 0.003205949 0.004298183 0.005390052 0.006604839 0.0002707348 0.0002557758 0.002779362 0.003888415 0.006901114 0.007912209 0.4147034 0.3791019 0.5667972 0.5633281
100 32 0.005715121 0.005251782 0.00302554 0.002181813 0.002699672 0.001834992 0.02282129 0.02118262 0.002360854 0.002529455 0.009358962 0.003587051 0.00996812 0.003932123 0.3362517 0.3357973 0.5857686 0.5630848
100 33 0.02884245 0.02893209 0.001498558 0.002094268 0.04064609 0.03882417 0.04136404 0.03968172 0.0006983825 0.0005417529 0.001905022 0.002024647 1.97826 0.003138379 0.5390508 0.4622348 0.6403666 0.5568529
100 34 0.009139381 0.009409621 0.01481733 0.01511831 0.02860037 0.0287454 0.01091282 0.01176188 0.0009568985 0.0008176375 0.006017166 0.007031071 0.009715723 0.01071086 0.4319221 0.4344924 0.559541 0.5559817
100 35 0.009689256 0.008455703 0.01845643 0.02485762 0.06820311 0.07975539 0.1040734 0.07659591 0.0006416943 0.0007880476 0.002351471 0.00240224 0.008193771 0.008021592 0.4542239 0.4720071 0.5705956 0.5636762
100 36 0.005633129 0.00357305 0.004252724 0.009630844 0.08808368 0.08501902 0.08891855 0.07692069 0.0003818992 0.0005185741 0.002613663 0.00236987 0.00451938 0.004247158 0.4759786 0.45177 0.5597038 0.5545269
100 37 0.007056394 0.007057144 0.01540586 0.01885037 0.01755088 0.02291423 0.01231347 0.01333292 0.000892827 0.001007191 0.004426131 0.003179464 0.00796855 0.006741412 0.4342126 0.4370872 0.7319091 0.553238
100 38 0.007476906 0.008219033 0.003233027 0.004374024 0.1171568 0.1164791 0.1167217 0.1178339 0.001186994 0.0009568783 0.00826849 0.00480237 0.006928428 0.00344343 0.4562425 0.4555813 0.6398053 0.5569475
100 39 0.01246063 0.01252954 0.00548417 0.005808008 0.01779702 0.01796938 0.03468795 0.03481089 0.0007305421 0.0007742332 0.001536231 0.001673798 0.006361293 0.006404741 0.4073647 0.4067245 0.5656822 0.5602982
100 40 0.01939515 0.0137563 0.008478491 0.007880198 0.008242767 0.007037854 0.0291911 0.02546609 0.0005761998 0.0007187753 0.00397049 0.004417242 1.981096 0.004744408 0.4150559 0.389488 0.7601113 0.5671189
100 41 0.007527225 0.00828506 0.005674246 0.006232732 0.009912504 0.01319636 0.02682873 0.02896118 0.002842924 0.001743759 0.008802003 0.004428213 0.009449504 0.006474432 0.387175 0.3786883 0.6421134 0.5625085
100 42 0.02594353 0.02274527 0.01140475 0.00940187 0.01549645 0.01710656 0.03081682 0.02841604 0.0003053277 0.0003123448 0.005687654 0.005128772 1.982338 0.004122551 0.7585328 0.4393389 0.6505235 0.5646375
100 43 0.01134919 0.01114241 0.001983533 0.002434988 0.01109451 0.01163558 0.01586733 0.01670962 0.001361934 0.001488685 0.004132267 0.005309961 0.008804013 0.009814504 0.4286486 0.3959592 0.559347 0.5533085
